time,alt,alti,alti_corr,bpm,cad,datatype,dist,frac,fraq,lat,lon,quid,spd,spd_corr
1,,1,,1.0,1.0,12,1.0,,1.0,8.381903171539307e-08,8.381903171539307e-08,1,1.0,
1031213441,,1833.8000000000002,1833.8,100.0,59.0,12,0.0,,0.0,42.748467503115535,0.19161189906299114,300,0.0,0.0
1031213442,,1833.8000000000002,1833.8,97.0,59.0,12,0.7,,0.0,42.74846222251654,0.1916165929287672,300,0.0,0.0
1031213447,,1833.8000000000002,1833.8,100.0,59.0,12,5.7,,0.0,42.74842726998031,0.191655233502388,300,0.8959999999999999,0.8959999999999999
1031213451,,1833.6,1833.6,100.0,0.0,12,9.49,,0.0,42.74839986115694,0.19168222323060036,300,1.045,1.045
1031213456,,1833.6,1833.6,106.0,0.0,12,14.91,,0.0,42.748352754861116,0.19170183688402176,300,1.0170000000000001,1.0170000000000001
1031213460,,1833.4,1833.4,109.0,0.0,12,17.25,,0.0,42.74833381175995,0.19171575084328651,300,0.728,0.728
1031213477,,1830.8000000000002,1830.8,106.0,0.0,12,21.89,,0.0,42.74832844734192,0.19174802117049694,300,0.0,0.0
1031213481,,1830.6,1830.6,103.0,0.0,12,22.5,,0.0,42.74831822142005,0.19174575805664062,300,0.0,0.0
1031213486,,1830.4,1830.4,86.0,0.0,12,22.71,,0.0,42.74831721559167,0.19174600951373577,300,0.0,0.0
1031213487,,1830.4,1830.4,87.0,0.0,12,22.76,,0.0,42.7483172994107,0.1917439140379429,300,0.0,0.0
1031213505,,1830.6,1830.6,84.0,0.0,12,28.85,,0.0,42.74832853116095,0.1917004119604826,300,0.0,0.0
1031213517,,1830.6,1830.6,81.0,0.0,12,37.34,,0.0,42.74839147925377,0.19165883772075176,300,0.0,0.0
1031213556,,1829.4,1829.4,78.0,0.0,12,44.61,,0.0,42.74834185838699,0.19170225597918034,300,0.0,0.0
1031213571,,1831.4,1831.4,78.0,0.0,12,49.3,,0.0,42.748315120115876,0.19172446802258492,300,1.11,1.11
1031213586,,1832.1999999999998,1832.2,83.0,53.0,12,67.96,,0.0,42.748158713802695,0.19180845469236374,300,1.148,1.148
1031213587,,1832.1999999999998,1832.2,101.0,53.0,12,69.06,,0.0,42.74814966134727,0.19181381911039352,300,1.26,1.26
1031213594,,1833.0,1833.0,98.0,59.0,12,81.03,,0.0,42.74804748594761,0.19185438752174377,300,1.2690000000000001,1.2690000000000001
1031213603,,1834.1999999999998,1834.2,101.0,61.0,12,92.82,,0.5,42.74796249344945,0.19194558262825012,300,0.812,0.812
1031213607,,1832.8000000000002,1832.8,97.0,0.0,12,93.43,,0.0,42.747962325811386,0.19196192733943462,300,0.0,0.0
1031213610,,1832.1999999999998,1832.2,101.0,0.0,12,93.56,,0.0,42.74796257726848,0.19196368753910065,300,0.0,0.0
1031213611,,1831.0,1831.0,105.0,0.0,12,94.24,,0.0,42.747964169830084,0.19195555709302425,300,0.0,0.0
1031213612,,1831.0,1831.0,105.0,0.0,12,94.24,,0.0,42.747964169830084,0.19195555709302425,300,0.0,0.0
1031213623,,1829.4,1829.4,102.0,0.0,12,95.13,,0.0,42.74797037243843,0.19195698201656342,300,0.0,0.0
1031213636,,1825.6,1825.6,98.0,0.0,12,96.56,,0.0,42.74797917343676,0.19196167588233948,300,0.0,0.0
1031213643,,1825.0,1825.0,95.0,0.0,12,97.68,,0.0,42.74798252619803,0.19195019267499447,300,0.0,0.0
1031213647,,1825.0,1825.0,92.0,59.0,12,100.15,,0.0,42.747968193143606,0.19192764535546303,300,0.0,0.0
1031213663,,1828.4,1828.4,89.0,0.0,12,104.68,,0.0,42.74796190671623,0.19196754321455956,300,0.0,0.0
1031213695,,1831.6,1831.6,86.0,0.0,12,112.66,,0.0,42.74796249344945,0.19199704751372337,300,0.0,0.0
1031213702,,1831.4,1831.4,83.0,0.0,12,114.83,,0.0,42.74797422811389,0.19197609275579453,300,0.0,0.0
1031213709,,1831.8000000000002,1831.8,80.0,0.0,12,115.57,,0.0,42.74798143655062,0.19198598340153694,300,0.0,0.0
1031213741,,1836.4,1836.4,77.0,0.0,12,123.08,,0.0,42.74797665886581,0.19198237918317318,300,0.0,0.0
1031213768,,1834.8000000000002,1834.8,81.0,0.0,12,128.64,,0.0,42.74794849567115,0.19194139167666435,300,0.0,0.0
1031213769,,1834.6,1834.6,84.0,0.0,12,128.97,,0.0,42.74795117788017,0.19193829037249088,300,0.0,0.0
1031213770,,1834.1999999999998,1834.2,84.0,0.0,12,129.13,,0.0,42.74795335717499,0.19193653017282486,300,0.0,0.0
1031213788,,1834.1999999999998,1834.2,81.0,59.0,12,134.18,,0.0,42.74795377627015,0.1919640228152275,300,0.616,0.616
1031213794,,1832.6,1832.6,84.0,0.0,12,138.53,,0.0,42.747915890067816,0.19197743386030197,300,0.765,0.765
1031213795,,1832.4,1832.4,84.0,0.0,12,139.6,,0.0,42.747906586155295,0.19198103807866573,300,0.9890000000000001,0.9890000000000001
1031213804,,1827.4,1827.4,87.0,0.0,12,148.73,,0.0,42.74783190339804,0.19202705472707748,300,1.12,1.12
1031213806,,1826.6,1826.6,90.0,49.0,12,151.18,,0.5,42.74781011044979,0.1920331735163927,300,1.232,1.232
1031213807,,1826.1999999999998,1826.2,98.0,49.0,12,153.4,,0.5,42.747791251167655,0.19204205833375454,300,1.12,1.12
1031213808,,1826.1999999999998,1826.2,98.0,49.0,12,153.4,,0.5,42.747791251167655,0.19204205833375454,300,1.12,1.12
1031213810,,1825.6,1825.6,103.0,49.0,12,155.41,,0.5,42.747775577008724,0.19205412827432156,300,1.036,1.036
1031213813,,1826.4,1826.4,106.0,49.0,12,158.16,,0.5,42.7477596513927,0.19208069890737534,300,0.98,0.98
1031213819,,1826.0,1826.0,102.0,46.0,12,163.47,,0.5,42.747717909514904,0.19211255013942719,300,1.036,1.036
1031213820,,1826.4,1826.4,99.0,46.0,12,165.11,,0.0,42.747705252841115,0.1921230275183916,300,0.9420000000000001,0.9420000000000001
1031213821,,1826.4,1826.4,99.0,46.0,12,165.11,,0.0,42.747705252841115,0.1921230275183916,300,0.9420000000000001,0.9420000000000001
1031213836,,1826.6,1826.6,102.0,46.0,12,180.51,,0.5,42.74758790619671,0.192205673083663,300,0.774,0.774
1031213840,,1827.8000000000002,1827.8,106.0,47.0,12,182.92,,0.0,42.74757164530456,0.19222578965127468,300,0.606,0.606
1031213841,,1829.0,1829.0,103.0,47.0,12,184.35,,0.0,42.74756326340139,0.19223886542022228,300,0.625,0.625
1031213844,,1829.8000000000002,1829.8,107.0,49.0,12,186.22,,0.5,42.74754566140473,0.19224523566663265,300,0.7559999999999999,0.7559999999999999
1031213845,,1829.8000000000002,1829.8,113.0,47.0,12,187.2,,0.0,42.74753828532994,0.19225177355110645,300,0.868,0.868
1031213846,,1830.0,1830.0,113.0,47.0,12,188.41,,0.0,42.74752780795097,0.19225713796913624,300,0.98,0.98
1031213854,,1831.0,1831.0,107.0,50.0,12,199.17,,0.5,42.747450610622764,0.19233517348766327,300,1.2690000000000001,1.2690000000000001
1031213858,,1831.1999999999998,1831.2,113.0,48.0,12,204.76,,0.5,42.7474158257246,0.1923838723450899,300,1.325,1.325
1031213861,,1831.4,1831.4,116.0,50.0,12,209.06,,0.0,42.74738397449255,0.19241354428231716,300,1.2409999999999999,1.2409999999999999
1031213864,,1832.0,1832.0,111.0,49.0,12,212.59,,0.5,42.74736117571592,0.19244380295276642,300,1.073,1.073
1031213871,,1835.4,1835.4,115.0,49.0,12,222.36,,0.5,42.747297724708915,0.19252678379416466,300,1.288,1.288
1031213872,,1836.1999999999998,1836.2,113.0,59.0,12,224.62,,0.0,42.747282553464174,0.1925450563430786,300,0.998,0.998
1031213875,,1837.4,1837.4,118.0,59.0,12,226.8,,0.0,42.74727174080908,0.19256768748164177,300,1.334,1.334
1031213876,,1838.4,1838.4,118.0,56.0,12,229.0,,0.0,42.74725757539272,0.19258663058280945,300,0.97,0.97
1031213919,,1838.8000000000002,1838.8,115.0,43.0,12,262.0,,0.0,42.74724458344281,0.1929533388465643,300,0.737,0.737
1031213921,,1837.8000000000002,1837.8,115.0,43.0,12,265.2,,0.0,42.747259167954326,0.1929904706776142,300,1.0170000000000001,1.0170000000000001
1031213934,,1839.8000000000002,1839.8,113.0,63.0,12,276.27,,0.5,42.747287917882204,0.1930949091911316,300,1.082,1.082
1031213944,,1839.1999999999998,1839.2,116.0,72.0,12,288.99,,0.0,42.747354973107576,0.19321870990097523,300,1.0170000000000001,1.0170000000000001
1031213945,,1838.6,1838.6,122.0,72.0,12,290.17,,0.0,42.747358828783035,0.19323203712701797,300,1.064,1.064
1031213946,,1838.0,1838.0,135.0,72.0,12,291.73,,0.0,42.747360756620765,0.19325114786624908,300,0.9329999999999999,0.9329999999999999
1031213947,,1838.0,1838.0,135.0,74.0,12,291.73,,0.0,42.747360756620765,0.19325114786624908,300,0.9329999999999999,0.9329999999999999
1031213949,,1837.8000000000002,1837.8,134.0,74.0,12,293.0,,0.0,42.74735270999372,0.19326665438711643,300,1.045,1.045
1031213956,,1839.4,1839.4,133.0,74.0,12,300.75,,0.0,42.74728674441576,0.19331342540681362,300,1.288,1.288
1031213961,,1840.8000000000002,1840.8,130.0,0.0,12,305.54,,0.0,42.74726277217269,0.19335592165589333,300,0.728,0.728
1031213962,,1841.0,1841.0,128.0,0.0,12,308.9,,0.0,42.74728573858738,0.19338919781148434,300,1.045,1.045
1031213967,,1840.4,1840.4,125.0,0.0,12,310.86,,0.0,42.74727392010391,0.19340386614203453,300,0.532,0.532
1031214026,,1854.0,1854.0,119.0,59.0,12,337.07,,0.0,42.7471153344959,0.19326313398778439,300,0.588,0.588
1031214027,,1854.4,1854.4,120.0,59.0,12,338.16,,0.0,42.74710787460208,0.1932703424245119,300,1.101,1.101
1031214038,,1855.4,1855.4,117.0,0.0,12,343.45,,0.0,42.74708574637771,0.19334745593369007,300,0.588,0.588
1031214047,,1855.8000000000002,1855.8,114.0,59.0,12,351.5,,0.0,42.74711147882044,0.19343177787959576,300,0.662,0.662
1031214050,,1856.4,1856.4,117.0,0.0,12,354.07,,0.0,42.747124303132296,0.19345885142683983,300,0.6809999999999999,0.6809999999999999
1031214051,,1857.1999999999998,1857.2,121.0,0.0,12,355.26,,0.0,42.7471222076565,0.19347301684319973,300,0.513,0.513
1031214052,,1857.1999999999998,1857.2,121.0,0.0,12,355.26,,0.0,42.7471222076565,0.19347301684319973,300,0.513,0.513
1031214053,,1858.1999999999998,1858.2,136.0,0.0,12,356.23,,0.0,42.747114496305585,0.19348139874637127,300,0.625,0.625
1031214054,,1859.0,1859.0,139.0,0.0,12,358.98,,0.0,42.74712832644582,0.19351182505488396,300,0.662,0.662
1031214055,,1859.0,1859.0,139.0,0.0,12,358.98,,0.0,42.74712832644582,0.19351182505488396,300,0.662,0.662
1031214056,,1859.0,1859.0,131.0,78.0,12,360.0,,0.0,42.74712832644582,0.19352632574737072,300,0.0,0.0
1031214057,,1859.0,1859.0,131.0,78.0,12,360.0,,0.0,42.74712832644582,0.19352632574737072,300,0.0,0.0
1031214059,,1858.1999999999998,1858.2,135.0,78.0,12,361.39,,0.0,42.74713662452996,0.19354769960045815,300,0.0,0.0
1031214066,,1853.4,1853.4,131.0,42.0,12,366.91,,0.5,42.74712497368455,0.1935958955436945,300,0.56,0.56
1031214067,,1853.0,1853.0,135.0,42.0,12,367.48,,0.5,42.74712262675166,0.19360276870429516,300,0.653,0.653
1031214068,,1851.0,1851.0,143.0,42.0,12,368.84,,0.5,42.747116424143314,0.19361861050128937,300,0.765,0.765
1031214069,,1851.0,1851.0,143.0,42.0,12,368.84,,0.5,42.747116424143314,0.19361861050128937,300,0.765,0.765
1031214072,,1849.0,1849.0,142.0,42.0,12,372.31,,0.5,42.747090104967356,0.19363411702215672,300,0.924,0.924
1031214079,,1849.6,1849.6,139.0,0.0,12,377.66,,0.0,42.74704090319574,0.19364945590496063,300,0.532,0.532
1031214080,,1849.8000000000002,1849.8,142.0,0.0,12,378.47,,0.0,42.7470326051116,0.19365054555237293,300,0.616,0.616
1031214086,,1849.6,1849.6,139.0,0.0,12,385.86,,0.0,42.74696823209524,0.19366487860679626,300,0.728,0.728
1031214104,,1849.0,1849.0,138.0,59.0,12,412.86,,0.0,42.746760779991746,0.19360343925654888,300,0.914,0.914
1031214114,,1849.0,1849.0,135.0,59.0,12,422.79,,0.0,42.74679908528924,0.1936884317547083,300,0.821,0.821
1031214118,,1848.1999999999998,1848.2,132.0,0.0,12,425.63,,0.0,42.746809143573046,0.1937222946435213,300,0.69,0.69
1031214130,,1853.4,1853.4,129.0,0.0,12,432.13,,0.0,42.74680361151695,0.19378683529794216,300,0.84,0.84
1031214133,,1853.0,1853.0,126.0,0.0,12,435.1,,0.0,42.74682112969458,0.19381734542548656,300,0.0,0.0
1031214140,,1860.4,1860.4,129.0,45.0,12,439.33,,0.5,42.7467717602849,0.19381281919777393,300,0.83,0.83
1031214141,,1860.6,1860.6,132.0,45.0,12,439.98,,0.5,42.74676916189492,0.1938234642148018,300,0.821,0.821
1031214145,,1865.1999999999998,1865.2,135.0,50.0,12,441.85,,0.0,42.746754828840494,0.19382908008992672,300,0.821,0.821
1031214154,,1878.8000000000002,1878.8,141.0,67.0,12,444.94,,0.5,42.74672582745552,0.1938263140618801,300,0.467,0.467
1031214165,,1883.0,1883.0,138.0,0.0,12,456.07,,0.0,42.74662993848324,0.193818099796772,300,0.0,0.0
1031214228,,1889.1999999999998,1889.2,110.0,0.0,12,460.74,,0.0,42.7466665674001,0.19380418583750725,300,0.0,0.0
1031214231,,1889.1999999999998,1889.2,100.0,0.0,12,462.14,,0.0,42.74667972698808,0.19380871206521988,300,0.0,0.0
1031214234,,1889.1999999999998,1889.2,104.0,0.0,12,462.52,,0.0,42.74668048135936,0.19381390884518623,300,0.0,0.0
1031214250,,1889.1999999999998,1889.2,101.0,0.0,12,470.78,,0.0,42.746716272085905,0.19378524273633957,300,0.0,0.0
1031214264,,1892.4,1892.4,97.0,0.0,12,479.75,,0.0,42.74673261679709,0.19383025355637074,300,0.0,0.0
1031214319,,1880.8000000000002,1880.8,100.0,0.0,12,514.13,,0.0,42.74663605727255,0.19384467042982578,300,0.0,0.0
1031214324,,1877.1999999999998,1877.2,103.0,0.0,12,517.33,,0.0,42.74662063457072,0.19387677311897278,300,0.0,0.0
1031214325,,1876.4,1876.4,110.0,0.0,12,517.97,,0.0,42.746620047837496,0.1938860770314932,300,0.0,0.0
1031214331,,1874.0,1874.0,113.0,59.0,12,521.7,,0.0,42.746590711176395,0.19388155080378056,300,0.858,0.858
1031214333,,1873.1999999999998,1873.2,118.0,0.0,12,523.11,,0.0,42.74657771922648,0.19387057051062584,300,0.634,0.634
1031214337,,1872.0,1872.0,121.0,0.0,12,526.62,,0.0,42.746550561860204,0.1938703190535307,300,0.9420000000000001,0.9420000000000001
1031214340,,1873.6,1873.6,124.0,0.0,12,528.32,,0.0,42.74654251523316,0.19388758577406406,300,0.961,0.961
1031214344,,1875.1999999999998,1875.2,121.0,78.0,12,531.04,,0.0,42.74652642197907,0.19391298294067383,300,0.9890000000000001,0.9890000000000001
1031214345,,1874.8000000000002,1874.8,121.0,78.0,12,532.18,,0.0,42.74651946499944,0.1939242146909237,300,1.0170000000000001,1.0170000000000001
1031214348,,1876.4,1876.4,124.0,74.0,12,534.87,,0.0,42.746498845517635,0.1939187664538622,300,0.625,0.625
1031214352,,1878.8000000000002,1878.8,119.0,78.0,12,535.77,,0.5,42.74650488048792,0.1939340215176344,300,0.0,0.0
1031214353,,1879.8000000000002,1879.8,116.0,79.0,12,536.33,,0.5,42.74649993516505,0.19393041729927063,300,0.532,0.532
1031214354,,1879.8000000000002,1879.8,116.0,79.0,12,536.33,,0.5,42.74649993516505,0.19393041729927063,300,0.532,0.532
1031214355,,1880.1999999999998,1880.2,121.0,79.0,12,536.56,,0.5,42.74649817496538,0.1939319260418415,300,0.625,0.625
1031214358,,1881.8000000000002,1881.8,128.0,79.0,12,537.03,,0.5,42.74649859406054,0.19394106231629848,300,0.774,0.774
1031214365,,1886.4,1886.4,131.0,19.0,12,540.36,,0.5,42.74646825157106,0.19392186775803566,300,0.7,0.7
1031214370,,1891.1999999999998,1891.2,127.0,19.0,12,541.47,,0.5,42.746468000113964,0.19393553026020527,300,0.0,0.0
1031214416,,1898.4,1898.4,124.0,76.0,12,578.12,,0.0,42.74617228657007,0.19398489966988564,300,0.812,0.812
1031214417,,1898.6,1898.6,124.0,76.0,12,579.51,,0.0,42.74615979753435,0.19398154690861702,300,0.97,0.97
1031214439,,1898.6,1898.6,124.0,43.0,12,595.69,,0.0,42.74603792466223,0.19400962628424168,300,1.008,1.008
1031214443,,1898.4,1898.4,124.0,43.0,12,600.0,,0.0,42.74600054137409,0.19401557743549347,300,0.98,0.98
1031214444,,1897.1999999999998,1897.2,132.0,76.0,12,602.83,,0.5,42.74597480893135,0.19401817582547665,300,1.0170000000000001,1.0170000000000001
1031214445,,1897.1999999999998,1897.2,132.0,76.0,12,602.83,,0.5,42.74597480893135,0.19401817582547665,300,1.0170000000000001,1.0170000000000001
1031214447,,1896.6,1896.6,135.0,76.0,12,604.83,,0.5,42.74595628492534,0.19401675090193748,300,0.8859999999999999,0.8859999999999999
1031214448,,1897.4,1897.4,145.0,76.0,12,605.52,,0.5,42.74595024995506,0.19402345642447472,300,0.662,0.662
1031214449,,1897.4,1897.4,145.0,76.0,12,605.52,,0.5,42.74595024995506,0.19402345642447472,300,0.662,0.662
1031214450,,1897.4,1897.4,148.0,76.0,12,606.19,,0.5,42.74594438262284,0.19402798265218735,300,0.69,0.69
1031214458,,1899.4,1899.4,145.0,0.0,12,609.96,,0.0,42.745926110073924,0.19403904676437378,300,0.0,0.0
1031214462,,1900.6,1900.6,149.0,0.0,12,614.78,,0.0,42.74589853361249,0.1939939521253109,300,0.84,0.84
1031214463,,1901.0,1901.0,153.0,0.0,12,617.16,,0.0,42.74588227272034,0.19397425465285778,300,1.045,1.045
1031214464,,1901.0,1901.0,153.0,0.0,12,617.16,,0.0,42.74588227272034,0.19397425465285778,300,1.045,1.045
1031214465,,1901.0,1901.0,156.0,0.0,12,617.16,,0.0,42.74588336236775,0.19397894851863384,300,0.746,0.746
1031214468,,1901.1999999999998,1901.2,153.0,0.0,12,617.16,,0.0,42.745892414823174,0.19398372620344162,300,0.0,0.0
1031214470,,1901.8000000000002,1901.8,157.0,0.0,12,617.56,,0.0,42.745904652401805,0.193991269916296,300,0.0,0.0
1031214474,,1901.8000000000002,1901.8,153.0,0.0,12,618.53,,0.0,42.7459101844579,0.19402404315769672,300,0.0,0.0
1031214475,,1902.0,1902.0,156.0,0.0,12,618.83,,0.0,42.74591412395239,0.19403058104217052,300,0.0,0.0
1031214476,,1902.8000000000002,1902.8,160.0,0.0,12,620.34,,0.0,42.745927199721336,0.1940472610294819,300,0.0,0.0
1031214477,,1902.8000000000002,1902.8,160.0,0.0,12,620.34,,0.0,42.745927199721336,0.1940472610294819,300,0.0,0.0
1031214478,,1903.1999999999998,1903.2,163.0,0.0,12,621.59,,0.0,42.74593750946224,0.19405589438974857,300,0.0,0.0
1031214479,,1903.8000000000002,1903.8,168.0,0.0,12,622.63,,0.0,42.745944801718,0.19405287690460682,300,0.0,0.0
1031214480,,1903.8000000000002,1903.8,168.0,0.0,12,622.63,,0.0,42.745944801718,0.19405287690460682,300,0.0,0.0
1031214481,,1904.1999999999998,1904.2,172.0,0.0,12,623.02,,0.0,42.74594999849796,0.19405363127589226,300,0.0,0.0
1031214488,,1904.4,1904.4,169.0,59.0,12,636.2,,0.0,42.7460481505841,0.19416083581745625,300,0.0,0.0
1031214491,,1904.6,1904.6,166.0,59.0,12,636.77,,0.0,42.746042953804135,0.1941486820578575,300,0.0,0.0
1031214492,,1903.6,1903.6,163.0,59.0,12,637.04,,0.0,42.74603239260614,0.19414306618273258,300,0.0,0.0
1031214495,,1903.0,1903.0,160.0,0.0,12,639.09,,0.0,42.74604320526123,0.19417248666286469,300,0.0,0.0
1031214497,,1903.0,1903.0,156.0,0.0,12,639.34,,0.0,42.74604236707091,0.1941730733960867,300,0.0,0.0
1031214500,,1902.8000000000002,1902.8,153.0,0.0,12,639.67,,0.0,42.7460396848619,0.19417340867221355,300,0.0,0.0
1031214501,,1904.1999999999998,1904.2,150.0,0.0,12,639.74,,0.0,42.74608955718577,0.19422671757638454,300,0.0,0.0
1031214505,,1903.8000000000002,1903.8,146.0,0.0,12,644.8,,0.0,42.74615032598376,0.19432964734733105,300,0.0,0.0
1031214508,,1909.0,1909.0,143.0,0.0,12,645.51,,0.0,42.74612685665488,0.1942569762468338,300,0.0,0.0
1031214511,,1915.6,1915.6,140.0,59.0,12,647.88,,0.0,42.746093329042196,0.1941676251590252,300,0.0,0.0
1031214516,,1921.0,1921.0,137.0,59.0,12,654.42,,0.0,42.74604270234704,0.1941045094281435,300,0.8859999999999999,0.8859999999999999
1031214517,,1921.4,1921.4,136.0,59.0,12,656.97,,0.0,42.746019484475255,0.1940886676311493,300,1.222,1.222
1031214524,,1924.6,1924.6,133.0,0.0,12,662.21,,0.0,42.74597933515906,0.19410115666687489,300,0.0,0.0
1031214525,,1923.8000000000002,1923.8,132.0,0.0,12,663.89,,0.0,42.745960308238864,0.19410702399909496,300,1.045,1.045
1031214532,,1914.1999999999998,1914.2,129.0,0.0,12,674.62,,0.0,42.745841201394796,0.1940767653286457,300,0.0,0.0
1031214561,,1898.1999999999998,1898.2,128.0,59.0,12,679.14,,0.0,42.74571379646659,0.19408833235502243,300,0.961,0.961
1031214565,,1898.8000000000002,1898.8,128.0,59.0,12,683.23,,0.0,42.745676916092634,0.19409428350627422,300,0.998,0.998
1031214581,,1904.6,1904.6,125.0,44.0,12,692.95,,0.5,42.74558840319514,0.19407684914767742,300,0.47600000000000003,0.47600000000000003
1031214590,,1907.4,1907.4,124.0,59.0,12,698.25,,0.0,42.74554280564189,0.1940859854221344,300,0.9520000000000001,0.9520000000000001
1031214602,,1908.1999999999998,1908.2,127.0,0.0,12,705.68,,0.0,42.745426800101995,0.19408095628023148,300,0.905,0.905
1031214612,,1909.6,1909.6,131.0,0.0,12,709.12,,0.0,42.74543300271034,0.19411230459809303,300,0.0,0.0
1031214625,,1906.8000000000002,1906.8,126.0,0.0,12,712.5,,0.0,42.7454371098429,0.19411607645452023,300,0.0,0.0
1031214637,,1905.6,1905.6,123.0,59.0,12,716.64,,0.0,42.745433673262596,0.19411875866353512,300,0.746,0.746
1031214647,,1908.8000000000002,1908.8,120.0,0.0,12,723.3,,0.0,42.74545839987695,0.19405790604650974,300,0.523,0.523
1031214656,,1912.1999999999998,1912.2,117.0,0.0,12,727.72,,0.0,42.74541774764657,0.19405514001846313,300,0.513,0.513
1031214665,,1912.4,1912.4,118.0,0.0,12,735.44,,0.0,42.7453488484025,0.19404583610594273,300,0.8959999999999999,0.8959999999999999
1031214666,,1913.4,1913.4,126.0,0.0,12,737.33,,0.0,42.74533426389098,0.19403452053666115,300,0.858,0.858
1031214667,,1913.4,1913.4,126.0,0.0,12,737.33,,0.0,42.74533426389098,0.19403452053666115,300,0.858,0.858
1031214668,,1913.6,1913.6,123.0,0.0,12,738.42,,0.0,42.74532579816878,0.19402789883315563,300,0.9329999999999999,0.9329999999999999
1031214671,,1914.0,1914.0,126.0,0.0,12,740.99,,0.0,42.745303167030215,0.19402110949158669,300,0.7,0.7
1031214674,,1914.8000000000002,1914.8,130.0,53.0,12,743.52,,0.0,42.74528078734875,0.1940151583403349,300,0.69,0.69
1031214675,,1915.4,1915.4,137.0,76.0,12,744.83,,0.0,42.7452693041414,0.1940140686929226,300,0.523,0.523
1031214676,,1915.4,1915.4,137.0,76.0,12,744.83,,0.0,42.7452693041414,0.1940140686929226,300,0.523,0.523
1031214677,,1915.6,1915.6,140.0,76.0,12,745.34,,0.0,42.745264610275626,0.19401348195970058,300,0.504,0.504
1031214678,,1916.1999999999998,1916.2,144.0,76.0,12,746.85,,0.0,42.745252288877964,0.19400493241846561,300,0.746,0.746
1031214679,,1916.1999999999998,1916.2,144.0,76.0,12,746.85,,0.0,42.745252288877964,0.19400493241846561,300,0.746,0.746
1031214680,,1915.8000000000002,1915.8,147.0,77.0,12,747.36,,0.0,42.7452468406409,0.1940070278942585,300,0.569,0.569
1031214681,,1915.8000000000002,1915.8,152.0,77.0,12,748.7,,0.0,42.745236698538065,0.19401817582547665,300,0.644,0.644
1031214682,,1915.8000000000002,1915.8,152.0,77.0,12,748.7,,0.0,42.745236698538065,0.19401817582547665,300,0.644,0.644
1031214687,,1913.4,1913.4,156.0,0.0,12,751.31,,0.0,42.74521457031369,0.19403904676437378,300,0.9329999999999999,0.9329999999999999
1031214690,,1913.1999999999998,1913.2,153.0,59.0,12,753.45,,0.0,42.74519721977413,0.19404818303883076,300,0.588,0.588
1031214691,,1913.4,1913.4,156.0,53.0,12,753.96,,0.0,42.745192693546414,0.19404709339141846,300,0.634,0.634
1031214694,,1914.6,1914.6,162.0,50.0,12,756.67,,0.0,42.745175175368786,0.19402370788156986,300,0.69,0.69
1031214697,,1916.6,1916.6,163.0,46.0,12,760.27,,0.5,42.74515438824892,0.19398892298340797,300,1.036,1.036
1031214707,,1921.0,1921.0,158.0,41.0,12,769.52,,0.5,42.74509286507964,0.19391516223549843,300,0.774,0.774
1031214710,,1922.1999999999998,1922.2,162.0,40.0,12,771.9,,0.0,42.74507601745427,0.1938965544104576,300,0.672,0.672
1031214713,,1923.4,1923.4,164.0,44.0,12,774.35,,0.5,42.745055900886655,0.19388540647923946,300,1.008,1.008
1031214725,,1928.6,1928.6,162.0,0.0,12,782.07,,0.0,42.745018349960446,0.19381726160645485,300,0.98,0.98
1031214735,,1929.6,1929.6,165.0,0.0,12,790.82,,0.0,42.74497308768332,0.1937326043844223,300,0.765,0.765
1031214737,,1929.4,1929.4,166.0,0.0,12,792.67,,0.0,42.74496579542756,0.19371223635971546,300,1.036,1.036
1031214740,,1929.4,1929.4,159.0,0.0,12,795.09,,0.0,42.74494919925928,0.1936934608966112,300,0.9420000000000001,0.9420000000000001
1031214758,,1929.8000000000002,1929.8,156.0,72.0,12,806.94,,0.0,42.744847778230906,0.19365951418876648,300,0.728,0.728
1031214761,,1928.6,1928.6,153.0,43.0,12,810.19,,0.5,42.74482363834977,0.1936836540699005,300,0.868,0.868
1031214766,,1930.0,1930.0,150.0,43.0,12,814.22,,0.5,42.744784746319056,0.19368499517440796,300,0.737,0.737
1031214771,,1932.4,1932.4,147.0,43.0,12,818.4,,0.5,42.74474501609802,0.19367250613868237,300,0.858,0.858
1031214784,,1938.6,1938.6,144.0,0.0,12,830.1,,0.0,42.74465239606798,0.1936035230755806,300,0.69,0.69
1031214790,,1940.0,1940.0,140.0,0.0,12,835.03,,0.0,42.74461006745696,0.19358164630830288,300,0.728,0.728
1031214791,,1940.1999999999998,1940.2,135.0,0.0,12,836.17,,0.0,42.74460185319185,0.19357284530997276,300,0.616,0.616
1031214792,,1940.1999999999998,1940.2,135.0,0.0,12,836.17,,0.0,42.74460185319185,0.19357284530997276,300,0.616,0.616
1031214799,,1940.8000000000002,1940.8,136.0,0.0,12,842.11,,0.0,42.74455298669636,0.19355004653334618,300,1.054,1.054
1031214819,,1937.0,1937.0,139.0,44.0,12,855.39,,0.5,42.744439244270325,0.19352448172867298,300,0.8959999999999999,0.8959999999999999
1031214844,,1934.6,1934.6,136.0,0.0,12,870.53,,0.0,42.744330279529095,0.1936444267630577,300,0.0,0.0
1031214858,,1940.8000000000002,1940.8,133.0,0.0,12,875.02,,0.0,42.74434528313577,0.1935943029820919,300,0.0,0.0
1031214901,,1949.8000000000002,1949.8,130.0,0.0,12,886.47,,0.0,42.744305385276675,0.19352666102349758,300,0.0,0.0
